date,date,state,fips,cases,deaths
3/30/2020,40,District of Columbia,11,401,9
3/30/2020,40,Florida,12,5694,71
3/30/2020,40,Georgia,13,3032,102
3/30/2020,40,Guam,66,60,1
3/30/2020,40,Hawaii,15,204,0
3/30/2020,40,Idaho,16,415,7
3/30/2020,40,Illinois,17,5070,84
3/30/2020,40,Indiana,18,1788,35
3/30/2020,40,Iowa,19,424,6
3/30/2020,40,Kansas,20,373,9
3/30/2020,40,Kentucky,21,480,11
3/30/2020,40,Louisiana,22,4025,186
3/30/2020,40,Maine,23,275,3
3/30/2020,40,Maryland,24,1414,15
3/30/2020,40,Massachusetts,25,5752,56
3/30/2020,40,Michigan,26,6508,197
3/30/2020,40,Minnesota,27,576,10
3/30/2020,40,Mississippi,28,848,16
3/30/2020,40,Missouri,29,1050,13
3/30/2020,40,Montana,30,177,4
3/30/2020,40,Nebraska,31,185,3
3/30/2020,40,Nevada,32,1044,18
3/30/2020,40,New Hampshire,33,314,3
3/30/2020,40,New Jersey,34,16636,199
3/30/2020,40,New Mexico,35,281,4
3/30/2020,40,New York,36,67174,1224
3/30/2020,40,North Carolina,37,1304,6
3/30/2020,40,North Dakota,38,109,3
3/30/2020,40,Northern Mariana Islands,69,2,0
3/30/2020,40,Ohio,39,1933,40
3/30/2020,40,Oklahoma,40,481,17
3/30/2020,40,Oregon,41,606,16
3/30/2020,40,Pennsylvania,42,4156,48
3/30/2020,40,Puerto Rico,72,174,6
3/30/2020,40,Rhode Island,44,408,4
3/30/2020,40,South Carolina,45,925,18
3/30/2020,40,South Dakota,46,101,1
3/30/2020,40,Tennessee,47,1721,13
3/30/2020,40,Texas,48,3043,46
3/30/2020,40,Utah,49,806,4
3/30/2020,40,Vermont,50,256,12
3/30/2020,40,Virgin Islands,78,30,0
3/30/2020,40,Virginia,51,1021,26
3/30/2020,40,Washington,53,5179,221
3/30/2020,40,West Virginia,54,145,1
3/30/2020,40,Wisconsin,55,1267,20
3/30/2020,40,Wyoming,56,95,0
3/31/2020,41,Alabama,1,999,13
3/31/2020,41,Alaska,2,133,2
3/31/2020,41,Arizona,4,1298,24
3/31/2020,41,Arkansas,5,564,8
3/31/2020,41,California,6,8582,183
3/31/2020,41,Colorado,8,2990,69
3/31/2020,41,Connecticut,9,3128,69
3/31/2020,41,Delaware,10,319,10
3/31/2020,41,District of Columbia,11,495,9
3/31/2020,41,Florida,12,6741,85
3/31/2020,41,Georgia,13,4117,125
3/31/2020,41,Guam,66,139,2
3/31/2020,41,Hawaii,15,224,1
3/31/2020,41,Idaho,16,526,9
3/31/2020,41,Illinois,17,5994,107
3/31/2020,41,Indiana,18,2159,50
3/31/2020,41,Iowa,19,498,7
3/31/2020,41,Kansas,20,434,10
3/31/2020,41,Kentucky,21,590,18
3/31/2020,41,Louisiana,22,5237,240
3/31/2020,41,Maine,23,303,5
3/31/2020,41,Maryland,24,1662,18
3/31/2020,41,Massachusetts,25,6620,89
3/31/2020,41,Michigan,26,7630,264
3/31/2020,41,Minnesota,27,629,12
3/31/2020,41,Mississippi,28,937,20
3/31/2020,41,Missouri,29,1351,15
3/31/2020,41,Montana,30,198,5
3/31/2020,41,Nebraska,31,193,4
3/31/2020,41,Nevada,32,1113,26
3/31/2020,41,New Hampshire,33,367,3
3/31/2020,41,New Jersey,34,18696,267
3/31/2020,41,New Mexico,35,315,5
3/31/2020,41,New York,36,75832,1550
3/31/2020,41,North Carolina,37,1528,10
3/31/2020,41,North Dakota,38,126,3
3/31/2020,41,Northern Mariana Islands,69,2,0
3/31/2020,41,Ohio,39,2199,55
3/31/2020,41,Oklahoma,40,566,23
3/31/2020,41,Oregon,41,690,18
3/31/2020,41,Pennsylvania,42,4997,72
3/31/2020,41,Puerto Rico,72,239,8
3/31/2020,41,Rhode Island,44,488,8
3/31/2020,41,South Carolina,45,1083,22
3/31/2020,41,South Dakota,46,108,1
3/31/2020,41,Tennessee,47,2049,13
3/31/2020,41,Texas,48,3576,57
3/31/2020,41,Utah,49,887,5
3/31/2020,41,Vermont,50,293,13
3/31/2020,41,Virgin Islands,78,30,0
3/31/2020,41,Virginia,51,1250,27
3/31/2020,41,Washington,53,5292,226
3/31/2020,41,West Virginia,54,162,1
3/31/2020,41,Wisconsin,55,1351,25
3/31/2020,41,Wyoming,56,120,0
4/1/2020,42,Alabama,1,1106,28
4/1/2020,42,Alaska,2,143,2
4/1/2020,42,Arizona,4,1413,29
4/1/2020,42,Arkansas,5,624,10
4/1/2020,42,California,6,9816,212
4/1/2020,42,Colorado,8,3346,80
4/1/2020,42,Connecticut,9,3557,85
4/1/2020,42,Delaware,10,368,11
4/1/2020,42,District of Columbia,11,586,11
4/1/2020,42,Florida,12,7765,100
4/1/2020,42,Georgia,13,4748,154
4/1/2020,42,Guam,66,147,3
4/1/2020,42,Hawaii,15,258,1
4/1/2020,42,Idaho,16,669,9
4/1/2020,42,Illinois,17,6980,146
4/1/2020,42,Indiana,18,2565,65
4/1/2020,42,Iowa,19,549,9
4/1/2020,42,Kansas,20,488,11
4/1/2020,42,Kentucky,21,682,20
4/1/2020,42,Louisiana,22,6424,273
4/1/2020,42,Maine,23,344,7
4/1/2020,42,Maryland,24,1985,33
4/1/2020,42,Massachusetts,25,7738,122
4/1/2020,42,Michigan,26,9293,336
4/1/2020,42,Minnesota,27,689,17
4/1/2020,42,Mississippi,28,1073,22
4/1/2020,42,Missouri,29,1581,18
4/1/2020,42,Montana,30,217,5
4/1/2020,42,Nebraska,31,249,5
4/1/2020,42,Nevada,32,1279,32
4/1/2020,42,New Hampshire,33,415,4
4/1/2020,42,New Jersey,34,22255,355
4/1/2020,42,New Mexico,35,363,6
4/1/2020,42,New York,36,83889,1941
4/1/2020,42,North Carolina,37,1582,11
4/1/2020,42,North Dakota,38,147,3
4/1/2020,42,Northern Mariana Islands,69,6,1
4/1/2020,42,Ohio,39,2547,65
4/1/2020,42,Oklahoma,40,719,30
4/1/2020,42,Oregon,41,736,19
4/1/2020,42,Pennsylvania,42,5805,74
4/1/2020,42,Puerto Rico,72,286,11
4/1/2020,42,Rhode Island,44,566,10
4/1/2020,42,South Carolina,45,1293,26
4/1/2020,42,South Dakota,46,129,2
4/1/2020,42,Tennessee,47,2690,23
4/1/2020,42,Texas,48,4261,63
4/1/2020,42,Utah,49,1012,7
4/1/2020,42,Vermont,50,321,16
4/1/2020,42,Virgin Islands,78,30,0
4/1/2020,42,Virginia,51,1511,34
4/1/2020,42,Washington,53,5588,249
4/1/2020,42,West Virginia,54,191,2
4/1/2020,42,Wisconsin,55,1550,33
4/1/2020,42,Wyoming,56,137,0
4/2/2020,43,Alabama,1,1270,32
4/2/2020,43,Alaska,2,146,2
4/2/2020,43,Arizona,4,1600,35
4/2/2020,43,Arkansas,5,683,12
4/2/2020,43,California,6,11190,247
4/2/2020,43,Colorado,8,3728,96
4/2/2020,43,Connecticut,9,3824,112
4/2/2020,43,Delaware,10,393,12
4/2/2020,43,District of Columbia,11,653,12
4/2/2020,43,Florida,12,9000,144
4/2/2020,43,Georgia,13,5444,176
4/2/2020,43,Guam,66,152,3
4/2/2020,43,Hawaii,15,283,2
4/2/2020,43,Idaho,16,891,9
4/2/2020,43,Illinois,17,7695,165
4/2/2020,43,Indiana,18,3039,78
4/2/2020,43,Iowa,19,614,11
4/2/2020,43,Kansas,20,554,14
4/2/2020,43,Kentucky,21,755,34
4/2/2020,43,Louisiana,22,9150,310
4/2/2020,43,Maine,23,376,7
4/2/2020,43,Maryland,24,2331,36
4/2/2020,43,Massachusetts,25,8966,154
4/2/2020,43,Michigan,26,10791,417
4/2/2020,43,Minnesota,27,742,18
4/2/2020,43,Mississippi,28,1177,26
4/2/2020,43,Missouri,29,1834,24
4/2/2020,43,Montana,30,241,5
4/2/2020,43,Nebraska,31,273,6
4/2/2020,43,Nevada,32,1458,38
4/2/2020,43,New Hampshire,33,479,5
4/2/2020,43,New Jersey,34,25590,539
4/2/2020,43,New Mexico,35,403,7
4/2/2020,43,New York,36,92770,2653
4/2/2020,43,North Carolina,37,1857,17
4/2/2020,43,North Dakota,38,159,3
4/2/2020,43,Northern Mariana Islands,69,8,1
4/2/2020,43,Ohio,39,2902,81
4/2/2020,43,Oklahoma,40,879,34
4/2/2020,43,Oregon,41,826,21
4/2/2020,43,Pennsylvania,42,7016,90
4/2/2020,43,Puerto Rico,72,316,12
4/2/2020,43,Rhode Island,44,657,12
4/2/2020,43,South Carolina,45,1554,31
4/2/2020,43,South Dakota,46,165,2
4/2/2020,43,Tennessee,47,2869,32
4/2/2020,43,Texas,48,4880,79
4/2/2020,43,Utah,49,1074,7
4/2/2020,43,Vermont,50,338,17
4/2/2020,43,Virgin Islands,78,37,0
4/2/2020,43,Virginia,51,1706,41
4/2/2020,43,Washington,53,6585,272
4/2/2020,43,West Virginia,54,217,2
4/2/2020,43,Wisconsin,55,1730,37
4/2/2020,43,Wyoming,56,153,0
4/3/2020,44,Alabama,1,1535,38
4/3/2020,44,Alaska,2,156,2
4/3/2020,44,Arizona,4,1769,41
4/3/2020,44,Arkansas,5,738,12
4/3/2020,44,California,6,12569,282
4/3/2020,44,Colorado,8,4182,110
4/3/2020,44,Connecticut,9,4915,132
4/3/2020,44,Delaware,10,450,14
4/3/2020,44,District of Columbia,11,757,15
4/3/2020,44,Florida,12,10260,169
4/3/2020,44,Georgia,13,5967,198
4/3/2020,44,Guam,66,154,4
4/3/2020,44,Hawaii,15,317,3
4/3/2020,44,Idaho,16,1013,10
4/3/2020,44,Illinois,17,8904,211
4/3/2020,44,Indiana,18,3437,102
4/3/2020,44,Iowa,19,699,11
4/3/2020,44,Kansas,20,624,19
4/3/2020,44,Kentucky,21,770,34
4/3/2020,44,Louisiana,22,10297,370
4/3/2020,44,Maine,23,432,9
4/3/2020,44,Maryland,24,2758,42
4/3/2020,44,Massachusetts,25,10402,192
4/3/2020,44,Michigan,26,12670,478
4/3/2020,44,Minnesota,27,789,22
4/3/2020,44,Mississippi,28,1358,29
4/3/2020,44,Missouri,29,2113,31
4/3/2020,44,Montana,30,262,5
4/3/2020,44,Nebraska,31,296,6
4/3/2020,44,Nevada,32,1549,43
4/3/2020,44,New Hampshire,33,540,7
4/3/2020,44,New Jersey,34,29895,647
4/3/2020,44,New Mexico,35,495,10
4/3/2020,44,New York,36,102870,2935
4/3/2020,44,North Carolina,37,2093,19
4/3/2020,44,North Dakota,38,173,3
4/3/2020,44,Northern Mariana Islands,69,8,1
4/3/2020,44,Ohio,39,3312,91
4/3/2020,44,Oklahoma,40,988,38
4/3/2020,44,Oregon,41,899,22
4/3/2020,44,Pennsylvania,42,8420,102
4/3/2020,44,Puerto Rico,72,378,15
4/3/2020,44,Rhode Island,44,711,14
4/3/2020,44,South Carolina,45,1700,34
4/3/2020,44,South Dakota,46,187,2
4/3/2020,44,Tennessee,47,3032,36
4/3/2020,44,Texas,48,5669,97
4/3/2020,44,Utah,49,1260,7
4/3/2020,44,Vermont,50,389,17
4/3/2020,44,Virgin Islands,78,38,0
4/3/2020,44,Virginia,51,2012,46
4/3/2020,44,Washington,53,6966,293
4/3/2020,44,West Virginia,54,242,2
4/3/2020,44,Wisconsin,55,1916,49
4/3/2020,44,Wyoming,56,166,0
4/4/2020,45,Alabama,1,1633,44
4/4/2020,45,Alaska,2,169,3
4/4/2020,45,Arizona,4,2019,53
4/4/2020,45,Arkansas,5,743,14
4/4/2020,45,California,6,13796,323
4/4/2020,45,Colorado,8,4574,126
4/4/2020,45,Connecticut,9,5276,165
4/4/2020,45,Delaware,10,593,14
4/4/2020,45,District of Columbia,11,902,21
4/4/2020,45,Florida,12,11537,194
4/4/2020,45,Georgia,13,6383,208
4/4/2020,45,Guam,66,223,4
4/4/2020,45,Hawaii,15,349,3
4/4/2020,45,Idaho,16,1077,10
4/4/2020,45,Illinois,17,10357,248
4/4/2020,45,Indiana,18,3953,116
4/4/2020,45,Iowa,19,786,11
4/4/2020,45,Kansas,20,701,21
4/4/2020,45,Kentucky,21,917,40
4/4/2020,45,Louisiana,22,12496,412
4/4/2020,45,Maine,23,456,10
4/4/2020,45,Maryland,24,3125,54
4/4/2020,45,Massachusetts,25,11736,216
4/4/2020,45,Michigan,26,14225,540
4/4/2020,45,Minnesota,27,865,24
4/4/2020,45,Mississippi,28,1455,35
4/4/2020,45,Missouri,29,2291,44
4/4/2020,45,Montana,30,281,6
4/4/2020,45,Nebraska,31,339,8
4/4/2020,45,Nevada,32,1758,46
4/4/2020,45,New Hampshire,33,621,9
4/4/2020,45,New Jersey,34,34124,847
4/4/2020,45,New Mexico,35,543,11
4/4/2020,45,New York,36,114996,3568
4/4/2020,45,North Carolina,37,2402,30
4/4/2020,45,North Dakota,38,186,3
4/4/2020,45,Northern Mariana Islands,69,8,1
4/4/2020,45,Ohio,39,3739,102
4/4/2020,45,Oklahoma,40,1159,42
4/4/2020,45,Oregon,41,999,26
4/4/2020,45,Pennsylvania,42,10109,139
4/4/2020,45,Puerto Rico,72,452,18
4/4/2020,45,Rhode Island,44,806,17
4/4/2020,45,South Carolina,45,1917,40
4/4/2020,45,South Dakota,46,212,2
4/4/2020,45,Tennessee,47,3265,47
4/4/2020,45,Texas,48,6566,124
4/4/2020,45,Utah,49,1428,8
4/4/2020,45,Vermont,50,461,20
4/4/2020,45,Virgin Islands,78,42,0
4/4/2020,45,Virginia,51,2407,52
4/4/2020,45,Washington,53,7498,318
4/4/2020,45,West Virginia,54,282,2
4/4/2020,45,Wisconsin,55,2112,60
4/4/2020,45,Wyoming,56,187,0
4/5/2020,46,Alabama,1,1841,45
4/5/2020,46,Alaska,2,185,4
4/5/2020,46,Arizona,4,2269,64
4/5/2020,46,Arkansas,5,853,16
4/5/2020,46,California,6,15076,349
4/5/2020,46,Colorado,8,4950,140
4/5/2020,46,Connecticut,9,5675,189
4/5/2020,46,Delaware,10,673,14
4/5/2020,46,District of Columbia,11,998,22
4/5/2020,46,Florida,12,12342,220
4/5/2020,46,Georgia,13,6742,219
4/5/2020,46,Guam,66,265,4
4/5/2020,46,Hawaii,15,369,4
4/5/2020,46,Idaho,16,1101,10
4/5/2020,46,Illinois,17,11276,282
4/5/2020,46,Indiana,18,4411,127
4/5/2020,46,Iowa,19,868,22
4/5/2020,46,Kansas,20,763,23
4/5/2020,46,Kentucky,21,1048,44
4/5/2020,46,Louisiana,22,13010,477
4/5/2020,46,Maine,23,470,10
4/5/2020,46,Maryland,24,3609,68
4/5/2020,46,Massachusetts,25,12500,231
4/5/2020,46,Michigan,26,15635,616
4/5/2020,46,Minnesota,27,935,29
4/5/2020,46,Mississippi,28,1638,43
4/5/2020,46,Missouri,29,2367,52
4/5/2020,46,Montana,30,298,6
4/5/2020,46,Nebraska,31,377,8
4/5/2020,46,Nevada,32,1880,46
4/5/2020,46,New Hampshire,33,669,9
4/5/2020,46,New Jersey,34,37505,917
4/5/2020,46,New Mexico,35,624,12
4/5/2020,46,New York,36,122911,4161
4/5/2020,46,North Carolina,37,2585,37
4/5/2020,46,North Dakota,38,207,3
4/5/2020,46,Northern Mariana Islands,69,8,1
4/5/2020,46,Ohio,39,4043,119
4/5/2020,46,Oklahoma,40,1252,46
4/5/2020,46,Oregon,41,1068,27
4/5/2020,46,Pennsylvania,42,11589,159
4/5/2020,46,Puerto Rico,72,475,20
4/5/2020,46,Rhode Island,44,922,25
4/5/2020,46,South Carolina,45,2049,44
4/5/2020,46,South Dakota,46,240,2
4/5/2020,46,Tennessee,47,3538,50
4/5/2020,46,Texas,48,7091,136
4/5/2020,46,Utah,49,1605,8
4/5/2020,46,Vermont,50,512,22
4/5/2020,46,Virgin Islands,78,42,0
4/5/2020,46,Virginia,51,2637,52
4/5/2020,46,Washington,53,7984,344
4/5/2020,46,West Virginia,54,324,3
4/5/2020,46,Wisconsin,55,2267,73
4/5/2020,46,Wyoming,56,200,0
4/6/2020,47,Alabama,1,2006,53
4/6/2020,47,Alaska,2,189,4
4/6/2020,47,Arizona,4,2465,67
4/6/2020,47,Arkansas,5,927,16
4/6/2020,47,California,6,16284,386
4/6/2020,47,Colorado,8,5172,150
4/6/2020,47,Connecticut,9,6906,206
4/6/2020,47,Delaware,10,783,15
4/6/2020,47,District of Columbia,11,1097,24
4/6/2020,47,Florida,12,13621,253
4/6/2020,47,Georgia,13,7558,294
4/6/2020,47,Guam,66,266,4
4/6/2020,47,Hawaii,15,385,5
4/6/2020,47,Idaho,16,1170,13
4/6/2020,47,Illinois,17,12262,309
4/6/2020,47,Indiana,18,4956,141
4/6/2020,47,Iowa,19,946,25
4/6/2020,47,Kansas,20,853,25
4/6/2020,47,Kentucky,21,1057,52
4/6/2020,47,Louisiana,22,14867,512
4/6/2020,47,Maine,23,499,10
4/6/2020,47,Maryland,24,4045,92
4/6/2020,47,Massachusetts,25,13837,260
4/6/2020,47,Michigan,26,17130,727
4/6/2020,47,Minnesota,27,986,30
4/6/2020,47,Mississippi,28,1738,51
4/6/2020,47,Missouri,29,2722,56
4/6/2020,47,Montana,30,319,6
4/6/2020,47,Nebraska,31,438,10
4/6/2020,47,Nevada,32,1971,58
4/6/2020,47,New Hampshire,33,715,9
4/6/2020,47,New Jersey,34,41090,1005
4/6/2020,47,New Mexico,35,686,12
4/6/2020,47,New York,36,130703,4758
4/6/2020,47,North Carolina,37,2870,40
4/6/2020,47,North Dakota,38,225,3
4/6/2020,47,Northern Mariana Islands,69,8,1
4/6/2020,47,Ohio,39,4450,142
4/6/2020,47,Oklahoma,40,1327,51
4/6/2020,47,Oregon,41,1132,29
4/6/2020,47,Pennsylvania,42,13074,169
4/6/2020,47,Puerto Rico,72,513,21
4/6/2020,47,Rhode Island,44,1082,27
4/6/2020,47,South Carolina,45,2232,48
4/6/2020,47,South Dakota,46,288,4
4/6/2020,47,Tennessee,47,3753,65
4/6/2020,47,Texas,48,8104,159
4/6/2020,47,Utah,49,1675,13
4/6/2020,47,Vermont,50,543,23
4/6/2020,47,Virgin Islands,78,43,1
4/6/2020,47,Virginia,51,2878,54
4/6/2020,47,Washington,53,8384,383
4/6/2020,47,West Virginia,54,345,4
4/6/2020,47,Wisconsin,55,2440,83
4/6/2020,47,Wyoming,56,212,0
4/7/2020,48,Alabama,1,2197,64
4/7/2020,48,Alaska,2,211,4
4/7/2020,48,Arizona,4,2575,77
4/7/2020,48,Arkansas,5,997,18
4/7/2020,48,California,6,17540,447
4/7/2020,48,Colorado,8,5429,179
4/7/2020,48,Connecticut,9,7781,277
4/7/2020,48,Delaware,10,928,16
4/7/2020,48,District of Columbia,11,1211,24
4/7/2020,48,Florida,12,14739,295
4/7/2020,48,Georgia,13,9156,348
4/7/2020,48,Guam,66,274,4
4/7/2020,48,Hawaii,15,408,5
4/7/2020,48,Idaho,16,1210,15
4/7/2020,48,Illinois,17,13549,384
4/7/2020,48,Indiana,18,5507,173
4/7/2020,48,Iowa,19,1048,26
4/7/2020,48,Kansas,20,905,30
4/7/2020,48,Kentucky,21,1289,66
4/7/2020,48,Louisiana,22,16284,582
4/7/2020,48,Maine,23,519,12
4/7/2020,48,Maryland,24,4371,104
4/7/2020,48,Massachusetts,25,15202,356
4/7/2020,48,Michigan,26,18852,845
4/7/2020,48,Minnesota,27,1069,34
4/7/2020,48,Mississippi,28,1915,59
4/7/2020,48,Missouri,29,3037,79
4/7/2020,48,Montana,30,319,6
4/7/2020,48,Nebraska,31,490,12
4/7/2020,48,Nevada,32,2101,60
4/7/2020,48,New Hampshire,33,747,13
4/7/2020,48,New Jersey,34,44416,1232
4/7/2020,48,New Mexico,35,794,13
4/7/2020,48,New York,36,140081,5563
4/7/2020,48,North Carolina,37,3220,50
4/7/2020,48,North Dakota,38,237,4
4/7/2020,48,Northern Mariana Islands,69,8,2
4/7/2020,48,Ohio,39,4782,167
4/7/2020,48,Oklahoma,40,1472,67
4/7/2020,48,Oregon,41,1181,33
4/7/2020,48,Pennsylvania,42,14582,240
4/7/2020,48,Puerto Rico,72,573,23
4/7/2020,48,Rhode Island,44,1229,30
4/7/2020,48,South Carolina,45,2417,51
4/7/2020,48,South Dakota,46,320,6
4/7/2020,48,Tennessee,47,4010,72
4/7/2020,48,Texas,48,8968,177
4/7/2020,48,Utah,49,1752,13
4/7/2020,48,Vermont,50,575,23
4/7/2020,48,Virgin Islands,78,45,1
4/7/2020,48,Virginia,51,3333,69
4/7/2020,48,Washington,53,8682,409
4/7/2020,48,West Virginia,54,412,4
4/7/2020,48,Wisconsin,55,2578,94
4/7/2020,48,Wyoming,56,221,0
4/8/2020,49,Alabama,1,2499,67
4/8/2020,49,Alaska,2,224,5
4/8/2020,49,Arizona,4,2726,80
4/8/2020,49,Arkansas,5,1077,18
4/8/2020,49,California,6,19043,506
4/8/2020,49,Colorado,8,5655,192
4/8/2020,49,Connecticut,9,8781,335
4/8/2020,49,Delaware,10,1116,19
4/8/2020,49,District of Columbia,11,1440,27
4/8/2020,49,Florida,12,15690,322
4/8/2020,49,Georgia,13,10204,370
4/8/2020,49,Guam,66,409,4
4/8/2020,49,Hawaii,15,433,5
4/8/2020,49,Idaho,16,1232,19
4/8/2020,49,Illinois,17,15078,464
4/8/2020,49,Indiana,18,5943,203
4/8/2020,49,Iowa,19,1145,27
4/8/2020,49,Kansas,20,1055,38
4/8/2020,49,Kentucky,21,1393,73
4/8/2020,49,Louisiana,22,17030,652
4/8/2020,49,Maine,23,537,14
4/8/2020,49,Maryland,24,5529,124
4/8/2020,49,Massachusetts,25,16790,433
4/8/2020,49,Michigan,26,20220,959
4/8/2020,49,Minnesota,27,1154,39
4/8/2020,49,Mississippi,28,2003,67
4/8/2020,49,Missouri,29,3327,86
4/8/2020,49,Montana,30,332,6
4/8/2020,49,Nebraska,31,538,14
4/8/2020,49,Nevada,32,2318,80
4/8/2020,49,New Hampshire,33,788,18
4/8/2020,49,New Jersey,34,47437,1504
4/8/2020,49,New Mexico,35,865,16
4/8/2020,49,New York,36,149401,6268
4/8/2020,49,North Carolina,37,3423,61
4/8/2020,49,North Dakota,38,251,4
4/8/2020,49,Northern Mariana Islands,69,11,2
4/8/2020,49,Ohio,39,5148,193
4/8/2020,49,Oklahoma,40,1524,79
4/8/2020,49,Oregon,41,1239,38
4/8/2020,49,Pennsylvania,42,16414,313
4/8/2020,49,Puerto Rico,72,620,24
4/8/2020,49,Rhode Island,44,1450,35
4/8/2020,49,South Carolina,45,2552,63
4/8/2020,49,South Dakota,46,393,6
4/8/2020,49,Tennessee,47,4246,83
4/8/2020,49,Texas,48,9897,195
4/8/2020,49,Utah,49,1875,13
4/8/2020,49,Vermont,50,605,23
4/8/2020,49,Virgin Islands,78,45,1
4/8/2020,49,Virginia,51,3645,75
4/8/2020,49,Washington,53,9097,430
4/8/2020,49,West Virginia,54,483,4
4/8/2020,49,Wisconsin,55,2756,107
4/8/2020,49,Wyoming,56,230,0
4/9/2020,50,Alabama,1,2838,78
4/9/2020,50,Alaska,2,233,5
4/9/2020,50,American Samoa,60,0,0
4/9/2020,50,Arizona,4,3018,89
4/9/2020,50,Arkansas,5,1146,21
4/9/2020,50,California,6,20191,548
4/9/2020,50,Colorado,8,6202,227
4/9/2020,50,Connecticut,9,9784,380
4/9/2020,50,Delaware,10,1209,23
4/9/2020,50,District of Columbia,11,1523,32
4/9/2020,50,Florida,12,16819,370
4/9/2020,50,Georgia,13,10885,412
4/9/2020,50,Guam,66,542,4
4/9/2020,50,Hawaii,15,440,6
4/9/2020,50,Idaho,16,1353,24
4/9/2020,50,Illinois,17,16422,534
4/9/2020,50,Indiana,18,6351,246
4/9/2020,50,Iowa,19,1270,27
4/9/2020,50,Kansas,20,1116,42
4/9/2020,50,Kentucky,21,1525,84
4/9/2020,50,Louisiana,22,18283,702
4/9/2020,50,Maine,23,560,16
4/9/2020,50,Maryland,24,6185,139
4/9/2020,50,Massachusetts,25,18941,503
4/9/2020,50,Michigan,26,21375,1076
4/9/2020,50,Minnesota,27,1242,50
4/9/2020,50,Mississippi,28,2260,76
4/9/2020,50,Missouri,29,3539,94
4/9/2020,50,Montana,30,354,6
4/9/2020,50,Nebraska,31,594,15
4/9/2020,50,Nevada,32,2456,82
4/9/2020,50,New Hampshire,33,819,21
4/9/2020,50,New Jersey,34,51027,1700
4/9/2020,50,New Mexico,35,989,17
4/9/2020,50,New York,36,159937,7067
4/9/2020,50,North Carolina,37,3651,74
4/9/2020,50,North Dakota,38,269,5
4/9/2020,50,Northern Mariana Islands,69,11,2
4/9/2020,50,Ohio,39,5512,213
4/9/2020,50,Oklahoma,40,1684,80
4/9/2020,50,Oregon,41,1321,44
4/9/2020,50,Pennsylvania,42,18379,344
4/9/2020,50,Puerto Rico,72,683,33
4/9/2020,50,Rhode Island,44,1727,43
4/9/2020,50,South Carolina,45,2792,67
4/9/2020,50,South Dakota,46,447,6
4/9/2020,50,Tennessee,47,4456,95
4/9/2020,50,Texas,48,11372,228
4/9/2020,50,Utah,49,1980,13
4/9/2020,50,Vermont,50,628,23
4/9/2020,50,Virgin Islands,78,46,1
4/9/2020,50,Virginia,51,4042,109
4/9/2020,50,Washington,53,9608,456
4/9/2020,50,West Virginia,54,524,5
4/9/2020,50,Wisconsin,55,2885,116
4/9/2020,50,Wyoming,56,239,0
4/10/2020,51,Alabama,1,3008,80
4/10/2020,51,Alaska,2,244,5
4/10/2020,51,American Samoa,60,0,0
4/10/2020,51,Arizona,4,3112,97
4/10/2020,51,Arkansas,5,1202,24
4/10/2020,51,California,6,21366,594
4/10/2020,51,Colorado,8,6510,253
4/10/2020,51,Connecticut,9,10538,448
4/10/2020,51,Delaware,10,1326,32
4/10/2020,51,District of Columbia,11,1660,38
4/10/2020,51,Florida,12,17960,418
4/10/2020,51,Georgia,13,11859,425
4/10/2020,51,Guam,66,577,4
4/10/2020,51,Hawaii,15,463,8
4/10/2020,51,Idaho,16,1397,25
4/10/2020,51,Illinois,17,17887,607
4/10/2020,51,Indiana,18,6907,300
4/10/2020,51,Iowa,19,1388,31
4/10/2020,51,Kansas,20,1180,50
4/10/2020,51,Kentucky,21,1702,90
4/10/2020,51,Louisiana,22,19253,755
4/10/2020,51,Maine,23,586,17
4/10/2020,51,Maryland,24,6968,172
4/10/2020,51,Massachusetts,25,20974,599
4/10/2020,51,Michigan,26,22646,1280
4/10/2020,51,Minnesota,27,1335,57
4/10/2020,51,Mississippi,28,2469,82
4/10/2020,51,Missouri,29,3799,105
4/10/2020,51,Montana,30,365,6
4/10/2020,51,Nebraska,31,679,18
4/10/2020,51,Nevada,32,2606,86
4/10/2020,51,New Hampshire,33,885,22
4/10/2020,51,New Jersey,34,54588,1932
4/10/2020,51,New Mexico,35,1091,19
4/10/2020,51,New York,36,170512,7844
4/10/2020,51,North Carolina,37,3906,78
4/10/2020,51,North Dakota,38,278,7
4/10/2020,51,Northern Mariana Islands,69,11,2
4/10/2020,51,Ohio,39,5878,231
4/10/2020,51,Oklahoma,40,1794,88
4/10/2020,51,Oregon,41,1371,48
4/10/2020,51,Pennsylvania,42,20128,435
4/10/2020,51,Puerto Rico,72,725,39
4/10/2020,51,Rhode Island,44,2015,49
4/10/2020,51,South Carolina,45,3065,72
4/10/2020,51,South Dakota,46,536,6
4/10/2020,51,Tennessee,47,4793,104
4/10/2020,51,Texas,48,12290,246
4/10/2020,51,Utah,49,2103,17
4/10/2020,51,Vermont,50,679,24
4/10/2020,51,Virgin Islands,78,46,1
4/10/2020,51,Virginia,51,4509,121
4/10/2020,51,Washington,53,9887,483
4/10/2020,51,West Virginia,54,537,5
4/10/2020,51,Wisconsin,55,3068,131
4/10/2020,51,Wyoming,56,253,0
4/11/2020,52,Alabama,1,3262,93
4/11/2020,52,Alaska,2,255,6
4/11/2020,52,American Samoa,60,0,0
4/11/2020,52,Arizona,4,3393,112
4/11/2020,52,Arkansas,5,1228,25
